Provinsi,Kabupaten/Kota,Kecamatan,Nama,Kategori,Latitude,Longitude,Alamat,Link
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,MR.DIY,Home improvement store,-6.116733,106.6375068,"Green Bay Pluit Jl. Pluit Karang Ayu B1 Utara, Jakarta Utara 14450, Jakarta 91574","https://www.google.com/maps/place/MR.DIY/@-6.116733,106.6375068,12z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1d78fd0ce561:0x2a258e97e1d60ce5!8m2!3d-6.1078013!4d106.7790327!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFVUQVJBkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBTxABKgoiBm1yIGRpeSgAMiAQASIcA0wVzB8Hd3rk75MVERyh5jV48wCwxdlOSsBsUjIdEAIiGW1yIGRpeSBrb3RhIGpha2FydGEgdXRhcmHgAQA!16s%2Fg%2F11tk9fc10m?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA UTARA,Unknown,MR.DIY,Home improvement store,-6.116733,106.6375068,"Green Sedayu Mall Lt. GF Unit 12 A, Jl. Taman Palem Lestari No.2 Blok B17, RW.13, Cengkareng Bar., Jakarta, Daerah Khusus Ibukota Jakarta 11730","https://www.google.com/maps/place/MR.DIY/@-6.116733,106.6375068,12z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+UTARA!3m6!1s0x2e6a1df93ae67a3d:0xa3886f60ef34e6f0!8m2!3d-6.139195!4d106.7286352!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFVUQVJBkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBTxABKgoiBm1yIGRpeSgAMiAQASIcA0wVzB8Hd3rk75MVERyh5jV48wCwxdlOSsBsUjIdEAIiGW1yIGRpeSBrb3RhIGpha2FydGEgdXRhcmHgAQA!16s%2Fg%2F11qrpb9ydg?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,MR.DIY,Home improvement store,-6.1518298,106.7399215,"No. 19 - 22A, Ciputra Mall (Citraland) Lt. 5, Jl. Arteri S.Parman, RT.11/RW.1, Grogol, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","https://www.google.com/maps/place/MR.DIY/@-6.1518298,106.7399215,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f791a511c309:0x74870825c991438f!8m2!3d-6.1685866!4d106.7868114!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUWhsiGW1yIGRpeSBrb3RhIGpha2FydGEgYmFyYXSSARZob21lX2ltcHJvdmVtZW50X3N0b3JlqgFOEAEqCiIGbXIgZGl5KAAyHxABIhsCGWhqk-VdIvdWxqgDRFxnhkqCiuqLBXHRgMMyHRACIhltciBkaXkga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11gjwj05d4?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Kembangan,MR.DIY,Home improvement store,-6.19795,106.6608453,"Jl. Meruya Utara No.43, RT.18/RW.4, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620","https://www.google.com/maps/place/MR.DIY/@-6.19795,106.6608453,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f734485dca87:0xaeb90d67ff9c4e24!8m2!3d-6.19795!4d106.737063!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11y6f4x41z?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,MR.DIY,Home improvement store,-6.19795,106.6608453,"Lippo Mall Puri Lt. 2, Unit No.39, Jl. Puri Indah Raya No.52 Blok U 1, RT.3/RW.2, Kembangan Sel., Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","https://www.google.com/maps/place/MR.DIY/@-6.19795,106.6608453,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f70f770c1d39:0xcc2f7788328836ab!8m2!3d-6.1902465!4d106.7390776!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11h2c2s006?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Cinere,MR.DIY,Home improvement store,-6.19795,106.6608453,"Mal Cinere Depok, Jl. Cinere Raya No.3, Pangkalan Jati, Kec. Cinere, Kota Depok, Jawa Barat 16514","https://www.google.com/maps/place/MR.DIY/@-6.19795,106.6608453,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69ef64fab42caf:0xaa03a3afc8ba58b3!8m2!3d-6.3246829!4d106.7839843!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUWhsiGW1yIGRpeSBrb3RhIGpha2FydGEgYmFyYXSSARZob21lX2ltcHJvdmVtZW50X3N0b3JlqgFOEAEqCiIGbXIgZGl5KAAyHxABIhsCGWhqk-VdIvdWxqgDRFxnhkqCiuqLBXHRgMMyHRACIhltciBkaXkga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11g03w4l9_?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Palmerah,MR.DIY,Home improvement store,-6.189216,106.7203746,"Slipi Jaya Plaza Lt.LG A.6-A.7, Jl. Anggrek Neli Murni No.89 RT.12/RW.1 Kemanggisan, RT.12/RW.1, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","https://www.google.com/maps/place/MR.DIY/@-6.189216,106.7203746,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f760e5690009:0x75befab855534ccf!8m2!3d-6.189216!4d106.7965923!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11hf8wb3np?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,MR.DIY,Home improvement store,-6.189216,106.7203746,"Blok A II No, Jl. Komp. Green Ville No.6, Duri Kepa, Kebonjeruk, West Jakarta City, Jakarta 11510","https://www.google.com/maps/place/MR.DIY/@-6.189216,106.7203746,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f713d0db5e0d:0x81d8ab08d0b07d0d!8m2!3d-6.169749!4d106.769884!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11lmjcj520?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Cengkareng,MR.DIY,Home improvement store,-6.1531895,106.6522039,"Ciplaz Cengkareng, Jl. Lkr. Luar Barat Lt.2, RT.9/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730","https://www.google.com/maps/place/MR.DIY/@-6.1531895,106.6522039,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f732d63004b5:0xf770bb7f937094b!8m2!3d-6.1531895!4d106.7284216!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11j7vhlqss?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Kalideres,MR.DIY,Shopping mall,-6.1531895,106.6522039,"Mall Matahari, Jl. Daan Mogot No.Km 16, RT.8/RW.5, Kalideres, Kec. Kalideres, Jakarta, Daerah Khusus Ibukota Jakarta 11840","https://www.google.com/maps/place/MR.DIY/@-6.1531895,106.6522039,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f92afdfd3791:0x532bb607419ab141!8m2!3d-6.1513402!4d106.7143532!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEPc2hvcHBpbmdfY2VudGVyqgFOEAEqCiIGbXIgZGl5KAAyHxABIhsCGWhqk-VdIvdWxqgDRFxnhkqCiuqLBXHRgMMyHRACIhltciBkaXkga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11vb8rk2lw?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,MR.DIY,Home improvement store,-6.1531895,106.6522039,"Green Sedayu Mall Lt. GF Unit 12 A, Jl. Taman Palem Lestari No.2 Blok B17, RW.13, Cengkareng Bar., Jakarta, Daerah Khusus Ibukota Jakarta 11730","https://www.google.com/maps/place/MR.DIY/@-6.1531895,106.6522039,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e6a1df93ae67a3d:0xa3886f60ef34e6f0!8m2!3d-6.139195!4d106.7286352!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11qrpb9ydg?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Gambir,MR.DIY,Home improvement store,-6.16084,106.7418044,"Gajah Mada Plaza Lt.3A 00A-00C, 01-07, 51-58, Jl. Gajah Mada No.19-26, RT.2/RW.1, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130","https://www.google.com/maps/place/MR.DIY/@-6.16084,106.7418044,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f54435aa4517:0x15d10a240d8ea3b0!8m2!3d-6.16084!4d106.8180221!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIEJBUkFUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhloapPlXSL3VsaoA0RcZ4ZKgorqiwVx0YDDMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11g_zfc73x?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Senen,MR.DIY,Home improvement store,-6.1608368,106.7418044,"Plaza Atrium, Jl. Senen Raya No.135 Lt.LG, RT.9/RW.2, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","https://www.google.com/maps/place/MR.DIY/@-6.1608368,106.7418044,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f50b1344f1cf:0x6e226af7ee57330d!8m2!3d-6.1775082!4d106.8415578!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11h0ms3c84?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kemayoran,MR.DIY,Home improvement store,-6.1644519,106.8012029,"ITC Cempaka Mas, Jl. Cemp. Mas Tim. No.586 Lt. LG, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640","https://www.google.com/maps/place/MR.DIY/@-6.1644519,106.8012029,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f55b4a455aff:0x14f7d0e1a82d19db!8m2!3d-6.1644519!4d106.8774206!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11fhv3ygnv?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Gambir,MR.DIY,Home improvement store,-6.16084,106.7418044,"Gajah Mada Plaza Lt.3A 00A-00C, 01-07, 51-58, Jl. Gajah Mada No.19-26, RT.2/RW.1, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130","https://www.google.com/maps/place/MR.DIY/@-6.16084,106.7418044,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f54435aa4517:0x15d10a240d8ea3b0!8m2!3d-6.16084!4d106.8180221!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11g_zfc73x?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Cemp Putih,MR.DIY,Home improvement store,-6.189148,106.7979813,"Green Pramuka Square DP2/LG-A3 b, c, d, Jl. Rw. Jaya No.49, RT.13/RW.9, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570","https://www.google.com/maps/place/MR.DIY/@-6.189148,106.7979813,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f580b4567c6d:0xd013963c3fd2ba99!8m2!3d-6.189148!4d106.874199!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11gy1k32cc?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Unknown,MR.DIY,Home improvement store,-6.189148,106.7979813,"Jl. Cempaka Putih Raya. 5, dan No.7, West Cempaka Putih, Cempaka Putih, Central Jakarta City, Jakarta 10510","https://www.google.com/maps/place/MR.DIY/@-6.189148,106.7979813,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f5a25afda957:0x4377c2b8704cf7dd!8m2!3d-6.176093!4d106.860448!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11wp5446n5?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Cemp Putih,MR.DIY,Home improvement store,-6.189148,106.7979813,"Jl. Jenderal Ahmad Yani No.83, RT.10/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510","https://www.google.com/maps/place/MR.DIY/@-6.189148,106.7979813,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f5a333d83083:0x94ee9e98b590871c!8m2!3d-6.1687559!4d106.8770121!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11x6vmwzfp?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Setiabudi,MR.DIY Indonesia Head Office,Corporate office,-6.2180612,106.7408072,"Gedung AIA Central Lantai 30, Jl. Jend. Sudirman Kav. 48A, Karet Semanggi, Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12930","https://www.google.com/maps/place/MR.DIY+Indonesia+Head+Office/@-6.2180612,106.7408072,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f536941e8bcd:0xde5c5244253a319b!8m2!3d-6.2180612!4d106.8170249!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEQY29ycG9yYXRlX29mZmljZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11gxnvlj6d?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Palmerah,MR.DIY,Home improvement store,-6.2180612,106.7408072,"Slipi Jaya Plaza Lt.LG A.6-A.7, Jl. Anggrek Neli Murni No.89 RT.12/RW.1 Kemanggisan, RT.12/RW.1, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","https://www.google.com/maps/place/MR.DIY/@-6.2180612,106.7408072,13z/data=!4m10!1m2!2m1!1sMR.DIY+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f760e5690009:0x75befab855534ccf!8m2!3d-6.189216!4d106.7965923!15sChlNUi5ESVkgS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBThABKgoiBm1yIGRpeSgAMh8QASIbAhlodoCrJse3JTn-Hu8I5Jf68oj9qa9poe8hMh0QAiIZbXIgZGl5IGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11hf8wb3np?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Cilandak,MR.DIY,Home improvement store,-6.3043452,106.7188242,"One Bellpark Mall, Jl. RS. Fatmawati Raya No.1 Lantai 1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450","https://www.google.com/maps/place/MR.DIY/@-6.3043452,106.7188242,13z/data=!3m1!5s0x2e69ee1f7add0b4f:0x1eeb83b82a3ca62c!4m11!1m3!2m2!1sMR.DIY+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ef3ce3258f5b:0x19f872531dc0cff2!8m2!3d-6.3043452!4d106.7950419!15sChtNUi5ESVkgS09UQSBKQUtBUlRBIFNFTEFUQU6SARZob21lX2ltcHJvdmVtZW50X3N0b3JlqgFREAEqCiIGbXIgZGl5KAAyIBABIhwDQ4T-iIC9N3QfKHyf3f9GBcYfyeZZ5KcOY1NQMh8QAiIbbXIgZGl5IGtvdGEgamFrYXJ0YSBzZWxhdGFu4AEA!16s%2Fg%2F11y45ktlht?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Cinere,MR.DIY,Home improvement store,-6.3043452,106.7188242,"Mal Cinere Depok, Jl. Cinere Raya No.3, Pangkalan Jati, Kec. Cinere, Kota Depok, Jawa Barat 16514","https://www.google.com/maps/place/MR.DIY/@-6.3043452,106.7188242,13z/data=!4m11!1m3!2m2!1sMR.DIY+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ef64fab42caf:0xaa03a3afc8ba58b3!8m2!3d-6.3246829!4d106.7839843!15sChtNUi5ESVkgS09UQSBKQUtBUlRBIFNFTEFUQU5aHSIbbXIgZGl5IGtvdGEgamFrYXJ0YSBzZWxhdGFukgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBURABKgoiBm1yIGRpeSgAMiAQASIcA0OE_oiAvTd0Hyh8n93_RgXGH8nmWeSnDmNTUDIfEAIiG21yIGRpeSBrb3RhIGpha2FydGEgc2VsYXRhbuABAA!16s%2Fg%2F11g03w4l9_?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Unknown,MR.DIY,Home improvement store,-6.3043452,106.7188242,"Jl. Raya Cilandak KKO No.1, RT.1/RW.8, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","https://www.google.com/maps/place/MR.DIY/@-6.3043452,106.7188242,13z/data=!4m11!1m3!2m2!1sMR.DIY+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ef4e563630dd:0xb3ac37ed3efc191b!8m2!3d-6.3022581!4d106.8145984!15sChtNUi5ESVkgS09UQSBKQUtBUlRBIFNFTEFUQU6SARZob21lX2ltcHJvdmVtZW50X3N0b3JlqgFREAEqCiIGbXIgZGl5KAAyIBABIhwDQ4T-iIC9N3QfKHyf3f9GBcYfyeZZ5KcOY1NQMh8QAiIbbXIgZGl5IGtvdGEgamFrYXJ0YSBzZWxhdGFu4AEA!16s%2Fg%2F11vz93z8qx?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Jagakarsa,MR.DIY,Home improvement store,-6.3043452,106.7188242,"Jl. Raya Jagakarsa, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620","https://www.google.com/maps/place/MR.DIY/@-6.3043452,106.7188242,13z/data=!4m11!1m3!2m2!1sMR.DIY+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ed2d968b6fed:0x248231856d7b77b1!8m2!3d-6.329181!4d106.8253741!15sChtNUi5ESVkgS09UQSBKQUtBUlRBIFNFTEFUQU6SARZob21lX2ltcHJvdmVtZW50X3N0b3JlqgFREAEqCiIGbXIgZGl5KAAyIBABIhwDQ4T-iIC9N3QfKHyf3f9GBcYfyeZZ5KcOY1NQMh8QAiIbbXIgZGl5IGtvdGEgamFrYXJ0YSBzZWxhdGFu4AEA!16s%2Fg%2F11wbjcf6ll?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Tebet,MR.DIY,Home improvement store,-6.23372,106.7717874,"Sarana Square, Jl. Tebet Barat IV No.20 Lt.1, RT.8/RW.2, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810","https://www.google.com/maps/place/MR.DIY/@-6.23372,106.7717874,13z/data=!4m11!1m3!2m2!1sMR.DIY+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69f3d56a55e0b7:0x84072653a961588a!8m2!3d-6.23372!4d106.8480051!15sChtNUi5ESVkgS09UQSBKQUtBUlRBIFNFTEFUQU5aHSIbbXIgZGl5IGtvdGEgamFrYXJ0YSBzZWxhdGFukgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBURABKgoiBm1yIGRpeSgAMiAQASIcA0OE_oiAvTd0Hyh8n93_RgXGH8nmWeSnDmNTUDIfEAIiG21yIGRpeSBrb3RhIGpha2FydGEgc2VsYXRhbuABAA!16s%2Fg%2F11mq9dzff6?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
